user_id,name,email,phone,address,signup_date,last_login,loyalty_points,membership_status,preferred_payment_method,record_type,product_id,category,price,cost,stock_quantity,rating,discount,order_id,order_date,status,payment_method,shipping_address,total_amount,quantity,review_id,review_text,review_date
130.0,Megan Orr,xmoran@example.net,+1-820-515-7201x85962,"76822 Sherman Summit Apt. 726, Hatfieldhaven, MO 55329",2022-02-23,2024-08-20,574.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
131.0,Elizabeth Kelley,wwilson@example.net,3139674926,"6224 Stephanie Road Suite 687, Kristyport, NJ 61722",2021-10-16,2024-03-27,4915.0,Silver,Google Pay,user,,,,,,,,,,,,,,,,,
132.0,Dustin Jordan,aaronkelly@example.net,+1-264-975-0111x1783,"035 Benjamin Coves, Vincentfort, ME 19581",2022-01-14,2022-11-03,2652.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
133.0,Mary Marshall,amy51@example.org,319-426-7649x215,"3404 Koch Terrace Suite 821, North Matthew, SC 57232",2025-02-22,2025-05-14,9119.0,Gold,Apple Pay,user,,,,,,,,,,,,,,,,,
134.0,Daniel Kennedy,travisunderwood@example.net,(306)488-8718x9813,"54920 Keller Harbor Suite 111, Schroederside, OH 11027",2021-08-19,2023-03-16,598.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
135.0,Rebecca Jackson,nrodriguez@example.org,+1-320-687-5102x932,"06343 Byrd Turnpike Suite 882, New Zacharyshire, AS 55521",2023-10-15,2024-04-17,4009.0,Silver,Google Pay,user,,,,,,,,,,,,,,,,,
136.0,Jose Schultz,davidphelps@example.org,001-601-918-4582x60340,"4051 Victoria Falls Apt. 254, Lake Kara, CO 95686",2021-02-10,2021-06-06,919.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
137.0,Robert Potter,msummers@example.net,(597)358-5988,"60498 Smith Garden, Thomashaven, MS 07430",2023-11-18,2024-05-01,597.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
138.0,Courtney Gonzalez,daniel60@example.net,+1-603-403-2432x98395,"Unit 3203 Box 1978, DPO AP 82145",2021-05-15,2022-01-07,408.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
139.0,David Alvarez,bartonshannon@example.net,001-896-418-4462x6714,"14003 Ellison Mountains, East Danielfort, WA 13464",2021-07-20,2022-08-05,5965.0,Gold,Apple Pay,user,,,,,,,,,,,,,,,,,
140.0,Angel Perry,tamarasmith@example.net,+1-431-843-5989,"860 Nicole Throughway Suite 259, Lake Williamville, OR 85437",2023-02-19,2025-06-30,2296.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
141.0,Cheyenne Horton,tranryan@example.net,(356)360-9314,"550 Chase Mill Suite 358, Lake David, NJ 22320",2023-07-19,2025-07-31,1633.0,Silver,Apple Pay,user,,,,,,,,,,,,,,,,,
142.0,David Douglas Jr.,xglass@example.org,+1-886-515-1554x23401,"072 George Centers Apt. 716, South Anthonyhaven, DE 81184",2023-11-23,2025-01-28,521.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
143.0,Patricia Rodriguez,jessicaanderson@example.com,(611)328-4971x8594,"39964 Henry Crest, South Matthew, IN 05785",2023-12-08,2024-05-24,7042.0,Gold,PayPal,user,,,,,,,,,,,,,,,,,
144.0,Christopher Rubio,william66@example.net,8259625889,"102 Payne Spring Suite 578, North Geoffreyview, TN 38926",2022-05-18,2022-07-18,93.0,Bronze,Google Pay,user,,,,,,,,,,,,,,,,,
145.0,Amber Wright,joshuastuart@example.com,001-624-208-2226,"62216 Kristina Lights, Arnoldmouth, KS 52721",2022-02-11,2023-06-24,9191.0,Gold,Credit Card,user,,,,,,,,,,,,,,,,,
146.0,Joyce Solis,iballard@example.com,001-853-596-7275x7844,"7516 John Vista, Heidiberg, CO 42687",2025-05-17,2025-08-01,48.0,Bronze,Google Pay,user,,,,,,,,,,,,,,,,,
147.0,Victoria Larson,megan85@example.net,314-665-1113x1290,"4261 Timothy Branch, East Michael, GU 85537",2023-03-16,2025-06-16,881.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
148.0,Stephanie Salazar,jamesweber@example.com,+1-370-868-2778,"43198 Becky Heights Suite 813, North Kevinville, WA 56217",2021-04-09,2022-05-25,112.0,Bronze,Google Pay,user,,,,,,,,,,,,,,,,,
149.0,Kathy Rivas,samantha22@example.net,2939068538,"53021 Buck Lane, Cortezside, MS 92026",2022-11-15,2025-01-23,156.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
150.0,Stephanie Manning,jennifer58@example.com,(283)821-5285,"95348 Clarence Islands, Port Davidview, PW 65862",2022-12-27,2025-01-06,1810.0,Silver,Credit Card,user,,,,,,,,,,,,,,,,,
151.0,David Wright,icraig@example.com,662.551.5381x4474,"8961 Kennedy Plaza, Manuelville, DC 72067",2025-04-20,2025-07-01,3958.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
152.0,Pamela Boyd,hstokes@example.org,9962348079,"5123 Hubbard Parks Apt. 554, South Melissa, SC 06479",2023-08-19,2024-02-15,610.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
153.0,Denise Jones,jamesbrian@example.org,(709)275-4510x526,"36024 Graham Street Suite 467, Thomasstad, CA 58374",2022-09-05,2023-09-05,3520.0,Gold,PayPal,user,,,,,,,,,,,,,,,,,
154.0,Devon Flores,josephfloyd@example.com,367-931-8826,"08715 Trujillo Throughway Suite 837, East Connormouth, ME 30420",2025-01-25,2025-06-01,394.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
155.0,Brenda Hall,dwayne04@example.org,8244376545,"4148 Thornton Skyway, South Brendan, OK 23144",2022-10-05,2024-03-02,3626.0,Silver,Apple Pay,user,,,,,,,,,,,,,,,,,
156.0,Michelle Brown,howardshaun@example.net,+1-241-777-2256,"862 Lopez Path Suite 076, Kingtown, NV 86052",2023-10-26,2024-03-12,7881.0,Gold,PayPal,user,,,,,,,,,,,,,,,,,
157.0,Joshua Perry,juliahoffman@example.org,001-531-934-0266x502,"71353 Alvarez Square, West Cassandra, IL 69839",2024-05-26,2025-04-19,4334.0,Silver,Google Pay,user,,,,,,,,,,,,,,,,,
158.0,Jason Stein,heather06@example.com,+1-341-267-8725x68621,"060 Holmes Pike Suite 932, Lake Matthewstad, WI 31344",2022-05-18,2025-04-23,541.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
159.0,Melissa Gates,rfrye@example.com,(225)880-3056,"89273 Harmon Islands Suite 640, Jamesmouth, MT 59513",2023-02-06,2023-10-30,5059.0,Gold,PayPal,user,,,,,,,,,,,,,,,,,
160.0,Jamie Smith,smithjohn@example.net,344.671.6392x8234,"977 Cooper Estate Suite 190, Port Kimberly, KS 19789",2022-02-02,2022-04-25,594.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
161.0,Paul Castaneda,ogreer@example.net,001-536-337-1892x392,"62732 Jasmin Extensions Apt. 711, Port Stevenstad, SD 64738",2023-05-21,2023-12-17,696.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
162.0,Jennifer Adkins,kari89@example.org,(560)343-2609,"1620 Moore Plains, Danielview, MP 72916",2023-03-06,2024-05-08,738.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
163.0,Lindsey Walker,kellythompson@example.net,9662843356,"52169 Jared Walks, East Anthony, HI 98395",2022-01-28,2025-05-16,1438.0,Silver,Google Pay,user,,,,,,,,,,,,,,,,,
164.0,Jeffrey Johnson,lopezglenn@example.net,260.241.4545x63502,"42647 Bruce Plains, Port Charlesmouth, FM 03034",2021-07-26,2023-11-25,4898.0,Silver,Apple Pay,user,,,,,,,,,,,,,,,,,
165.0,Michael Powell,bennettroy@example.net,4536474916,"PSC 1637, Box 0500, APO AA 76955",2023-11-05,2024-11-20,2685.0,Silver,Google Pay,user,,,,,,,,,,,,,,,,,
166.0,John Anderson,david94@example.org,755.541.1082x5559,"7244 Lane Walk, Port Lindseyburgh, OK 37022",2025-04-27,2025-06-15,9296.0,Gold,PayPal,user,,,,,,,,,,,,,,,,,
167.0,Alyssa Long,steven20@example.org,+1-543-996-1129x1093,"80839 Judith Throughway Suite 402, Christinaside, MD 14751",2023-06-11,2025-06-25,3286.0,Silver,Credit Card,user,,,,,,,,,,,,,,,,,
168.0,Alyssa Day,candice94@example.com,418-295-4738,"932 Haynes Trace, Whiteland, GA 75551",2025-01-24,2025-08-07,114.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
169.0,Joel Williams,charles58@example.org,(336)884-8557,"50496 David Meadows Suite 765, South Michelle, OH 84979",2025-05-18,2025-06-11,300.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
170.0,Daniel Murphy,abigailhartman@example.org,476-688-0294,"749 Johnson Stream, New Michelechester, ME 00866",2023-05-14,2023-11-06,445.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
171.0,Jamie Walton,zdaniels@example.org,4909367881,"6020 Elizabeth Cove Apt. 902, Port Christian, MN 39729",2023-01-13,2023-10-29,1795.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
172.0,Darlene Miller,jeffrey35@example.com,001-286-986-6943x20293,"044 Brenda Extensions, West Susan, IA 27539",2024-06-18,2025-08-25,464.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
173.0,Joshua Cooke,kelly98@example.com,684.243.4481x23083,"51025 Cooper Circle, New Nicolebury, MA 37683",2022-07-18,2023-03-19,526.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
174.0,Matthew Harrington,wilsonmichael@example.org,+1-724-724-0338x1059,"69888 Neal Fords, Port Kimberly, ID 21761",2023-10-18,2024-08-26,2657.0,Silver,Apple Pay,user,,,,,,,,,,,,,,,,,
175.0,Nicole Herring,susanfleming@example.com,284-726-9450,"2962 Lisa Burg, Anneside, SD 30711",2021-04-06,2022-12-08,7100.0,Gold,PayPal,user,,,,,,,,,,,,,,,,,
176.0,Alex Hernandez,hmoon@example.com,642.540.8916,"1290 Deleon Terrace Suite 599, North David, IA 65566",2022-04-30,2023-07-25,780.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
177.0,Michael Elliott,amber40@example.net,435.943.9627x365,"7495 Moore Bridge, Whiteview, SD 12678",2024-12-01,2025-04-23,4463.0,Gold,Google Pay,user,,,,,,,,,,,,,,,,,
178.0,Michael Wang,willie87@example.com,472-672-2397,"9192 Randall Club Apt. 175, Lake Richard, NE 36423",2021-08-19,2022-02-24,519.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
179.0,Lawrence Adkins,phillipsdenise@example.com,3428269312,"864 Garcia Divide, New Ronaldmouth, AS 30459",2023-01-19,2024-12-21,3871.0,Gold,Google Pay,user,,,,,,,,,,,,,,,,,
180.0,Robert Oconnell,vaughangary@example.net,876.818.2091,"845 Joseph Field, Lake Daniel, MI 91082",2025-08-06,2025-08-17,891.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
181.0,Alexander Collins,simsjason@example.net,2102023142,"0514 Jennifer Dam Apt. 914, Lake Maureen, NC 58384",2024-04-09,2025-06-26,640.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
182.0,Tina Sanders,michellecoleman@example.org,485-613-2797,"247 Nicholas Streets Suite 221, Lake Lori, SC 89027",2022-06-25,2023-03-08,2944.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
183.0,Angela Vaughn,amandapark@example.net,372-830-8481x00184,"204 Vasquez Meadows, Waltersshire, ID 27891",2023-11-26,2025-08-08,861.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
184.0,Ashley Barton,elucas@example.net,(603)503-6625,"986 Davis Well, East Matthewside, TN 38490",2022-06-09,2022-12-24,654.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
185.0,Lindsay Martinez,andrewlove@example.org,+1-761-372-1314x51951,"USNV Brown, FPO AP 44219",2024-03-29,2024-07-13,4658.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
186.0,Dr. Hannah Patterson,jonesgregory@example.com,8924268592,"883 Teresa Islands Suite 726, North Jodi, KY 52654",2024-06-20,2024-12-08,2129.0,Silver,Credit Card,user,,,,,,,,,,,,,,,,,
187.0,Jonathan Peterson,andrewsjeremy@example.com,+1-749-445-1475x41022,"4355 Kristi Lock, New Erik, HI 46423",2024-01-15,2024-03-19,1752.0,Silver,Google Pay,user,,,,,,,,,,,,,,,,,
188.0,Samantha Garcia,ohughes@example.com,(877)711-9642x1522,"256 Katherine Hills, Jacksonchester, ID 77700",2022-08-01,2024-06-15,3563.0,Silver,Apple Pay,user,,,,,,,,,,,,,,,,,
189.0,Madison Poole,ystewart@example.net,976-576-9523x66878,"012 John Harbor, West Ashleyburgh, PA 02001",2022-11-13,2025-08-10,1823.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
190.0,Jessica Gross,nicholsdarlene@example.net,(719)968-9313x5030,"2702 Ross Greens Suite 095, Leeland, NJ 37861",2022-07-11,2024-06-24,552.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
191.0,Debra Morton,avilabrenda@example.net,(810)555-2472,"391 Jo Corner, East Nathan, ID 71115",2025-05-17,2025-08-24,976.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
192.0,Karen Graham,howardwesley@example.com,730.221.2606,"47119 Patrick Avenue, South Tammyhaven, FL 60978",2023-10-10,2024-09-09,797.0,Bronze,Google Pay,user,,,,,,,,,,,,,,,,,
193.0,Debra Christian,catherine47@example.com,001-519-317-9202x521,"6461 Guerra Centers, Cantrellberg, MO 37382",2022-10-08,2024-03-12,7344.0,Gold,PayPal,user,,,,,,,,,,,,,,,,,
194.0,Angelica Keith,bshort@example.com,9968227284,"09537 James Manors Apt. 762, Lake Daniel, VI 26483",2023-03-07,2023-03-19,504.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
195.0,John Bishop,amandataylor@example.com,001-257-804-1200x9282,"94416 Taylor Flats, South Michaelport, DE 98656",2023-11-18,2025-07-26,613.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
196.0,Allen Rosales,susan24@example.net,(478)549-8436x24186,"7685 Tapia Terrace, South Micheleborough, WY 33401",2025-07-02,2025-07-25,331.0,Bronze,Google Pay,user,,,,,,,,,,,,,,,,,
197.0,Daniel Salinas,susan08@example.net,(890)436-2891x7756,"046 Thomas Walks, Craigside, NV 03092",2025-04-29,2025-08-17,7002.0,Gold,Apple Pay,user,,,,,,,,,,,,,,,,,
198.0,Spencer Haynes,davidsmith@example.net,7562341115,"Unit 7999 Box 3242, DPO AE 22612",2024-09-25,2025-06-04,19.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
199.0,Adam Vaughan,fmedina@example.com,642.581.1390,"4441 Jackson Grove, Rossmouth, WY 26239",2024-09-16,2025-01-01,1416.0,Silver,Credit Card,user,,,,,,,,,,,,,,,,,
200.0,Nathan Freeman,kaitlinberger@example.com,+1-930-234-1990,"479 Gabriel Well Suite 853, Wilkinsonberg, MT 73824",2025-07-22,2025-08-24,3473.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
201.0,Melissa Brewer,robertbrewer@example.net,5517405468,"723 Gross Grove Apt. 009, Jeremymouth, SC 41520",2025-03-10,2025-07-28,3019.0,Silver,Credit Card,user,,,,,,,,,,,,,,,,,
202.0,Ricky Davis II,eugenewalker@example.com,001-965-221-5681x82096,"16435 Mary Bypass Apt. 781, Emilyton, ME 64559",2024-10-03,2025-08-14,245.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
203.0,Elizabeth Perkins,dannylambert@example.net,722-971-1332x2889,"143 Wagner Pike Suite 437, South Jessicaland, ND 99125",2025-02-05,2025-07-25,3474.0,Gold,Credit Card,user,,,,,,,,,,,,,,,,,
204.0,Joseph Coleman,yorksarah@example.net,(554)359-6063,"4672 Fischer Lodge Apt. 541, Lisashire, AZ 08340",2024-06-08,2025-03-25,4973.0,Gold,PayPal,user,,,,,,,,,,,,,,,,,
205.0,Erin Warner,enewman@example.com,(997)310-2481,"291 Kimberly Inlet Suite 078, Smithbury, MN 54489",2021-07-09,2025-01-28,1145.0,Silver,Google Pay,user,,,,,,,,,,,,,,,,,
206.0,David Martinez,kingjames@example.net,452.942.1495x511,"50337 Melendez Ramp Apt. 306, Newmanborough, AK 53526",2024-06-02,2024-07-15,1201.0,Silver,Credit Card,user,,,,,,,,,,,,,,,,,
207.0,Bryan Herrera,wlynn@example.org,874-472-1970x546,"222 Jenkins Walks, Pruittview, WI 11154",2024-11-09,2025-03-11,8995.0,Gold,PayPal,user,,,,,,,,,,,,,,,,,
208.0,Cathy Robinson,craigharvey@example.org,258.595.5168x740,"865 Wayne Isle Apt. 673, Harrisburgh, UT 68007",2024-11-01,2025-03-07,4481.0,Silver,Google Pay,user,,,,,,,,,,,,,,,,,
209.0,Dr. William Warren,todd59@example.net,001-880-921-4629x613,"0550 Duncan Dam Apt. 704, Hubbardland, ND 53122",2024-07-30,2025-08-08,835.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
210.0,Brian Lee,heather29@example.net,+1-815-777-8711x21663,"66320 Richard Estates Apt. 739, Port Mary, MP 81203",2022-09-25,2025-07-16,1066.0,Silver,Apple Pay,user,,,,,,,,,,,,,,,,,
211.0,Christopher Smith,lindsey62@example.org,955-297-3714,"1826 Church Trafficway, Port Linda, NH 12354",2022-09-20,2024-10-27,4863.0,Silver,Google Pay,user,,,,,,,,,,,,,,,,,
212.0,Denise Mccann,john36@example.com,+1-827-223-5909,"649 Jackson Radial, Ericborough, VT 91655",2023-08-31,2025-03-15,784.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
213.0,Melissa Martinez,dennis57@example.com,(467)330-3064x421,"35490 Justin Trail, Colefurt, PA 24045",2024-07-06,2025-07-15,1530.0,Silver,Google Pay,user,,,,,,,,,,,,,,,,,
214.0,Katherine Salas,thoward@example.com,861-747-6834x201,"730 Green Rest Apt. 438, Donnabury, AS 07618",2024-10-14,2025-08-13,4051.0,Gold,Google Pay,user,,,,,,,,,,,,,,,,,
215.0,Julie Alexander,thompsoncatherine@example.com,001-242-535-6778x26596,"8167 Paul Lane, Elizabethville, MA 85068",2022-12-11,2025-05-02,8404.0,Gold,Google Pay,user,,,,,,,,,,,,,,,,,
216.0,Anthony Everett,patriciagonzalez@example.net,499-925-5027,"64928 Mark Flats, Hamptonville, NJ 07631",2025-01-19,2025-02-18,486.0,Bronze,Google Pay,user,,,,,,,,,,,,,,,,,
217.0,Rodney Morales,lunapatricia@example.net,816-448-0727x91033,"USNS Gutierrez, FPO AA 06075",2024-12-05,2025-06-01,969.0,Bronze,Google Pay,user,,,,,,,,,,,,,,,,,
218.0,Mark Brown,hessbeth@example.net,+1-663-353-3905x504,"08808 Shawn Locks, New Gabriel, MT 72625",2022-10-11,2024-01-21,17007.0,Platinum,Google Pay,user,,,,,,,,,,,,,,,,,
219.0,Justin Torres,rebeccaarnold@example.net,001-477-966-5586x851,"8500 Thomas Parkways Suite 927, Christopherchester, ND 00787",2021-11-14,2022-09-26,4352.0,Gold,Credit Card,user,,,,,,,,,,,,,,,,,
220.0,Bailey Duran DDS,jvaldez@example.com,(352)389-2866x46491,"961 Lauren Lodge, Andersonside, AZ 70019",2025-08-28,2025-08-28,271.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
221.0,Courtney Mills,xwalker@example.net,909-261-7981,"91702 Lee Greens, Josephmouth, AS 78470",2024-06-02,2024-09-07,7322.0,Gold,PayPal,user,,,,,,,,,,,,,,,,,
222.0,Jeremy Dalton,dennis88@example.org,+1-846-833-7861x37157,"458 Yoder Common, North Jill, LA 87260",2024-06-11,2025-01-31,7969.0,Gold,Google Pay,user,,,,,,,,,,,,,,,,,
223.0,Elizabeth Oliver DDS,acox@example.net,5532844446,"USNS Evans, FPO AP 49513",2022-11-15,2023-10-09,3966.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
224.0,Theresa Clark,melaniedrake@example.net,(800)502-5895x52963,"123 Diaz Branch, New Regina, OK 59660",2022-10-26,2024-02-06,2235.0,Silver,Credit Card,user,,,,,,,,,,,,,,,,,
225.0,Matthew Moore,katherinetaylor@example.org,+1-860-596-2626x582,"96702 Allen Island, Port Kathy, UT 40915",2024-10-29,2025-07-04,951.0,Bronze,Google Pay,user,,,,,,,,,,,,,,,,,
226.0,Benjamin Smith,ashleyknight@example.org,728-519-6482,"64818 Clarke Tunnel Suite 036, Maryhaven, ND 19751",2025-08-23,2025-08-30,552.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
227.0,Kirk Carter,ccrosby@example.org,310-860-9209,"3854 Jenkins Flat Apt. 360, Powellmouth, PA 82411",2025-06-20,2025-07-10,773.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
228.0,Michael Warner,qhall@example.com,5278523343,"Unit 6491 Box 2594, DPO AP 64018",2025-02-04,2025-06-19,8979.0,Gold,Google Pay,user,,,,,,,,,,,,,,,,,
229.0,Michael Bradshaw,bradclark@example.com,001-440-641-2091x17911,"Unit 2204 Box 2986, DPO AE 22230",2024-06-10,2024-12-19,706.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
230.0,Lori Guerrero,dharrison@example.org,321-917-5361x706,"USNS Smith, FPO AA 52687",2024-02-11,2025-03-07,205.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
231.0,Jessica Stephens,hoopermario@example.net,+1-213-366-5722x4029,"962 Patricia Lane Apt. 998, East Malik, OH 96813",2025-03-01,2025-08-27,730.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
232.0,Susan Serrano,mary49@example.net,257-499-8028x41390,"877 Carr Landing Suite 041, West Alicia, AR 69085",2022-03-18,2025-03-02,3053.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
233.0,Christopher Parker,nicholasgray@example.net,451.630.5231,"USNV Woodard, FPO AE 13037",2022-07-18,2022-11-13,6268.0,Gold,Google Pay,user,,,,,,,,,,,,,,,,,
234.0,Laura Roberts,blacknicholas@example.org,573-615-8477x686,"122 Smith Avenue, West Kennethmouth, MO 19741",2024-07-15,2024-09-06,687.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
235.0,Michael Lyons,wgomez@example.com,(534)961-9942,"3049 Jeff Crest, East Zacharyshire, NM 42627",2025-03-14,2025-07-25,665.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
236.0,Kathryn Snyder,aeaton@example.net,(776)394-5919x66395,"09986 Wall Lights Suite 224, West Christineberg, AR 68473",2024-11-10,2025-03-18,3559.0,Silver,Apple Pay,user,,,,,,,,,,,,,,,,,
237.0,Andrew Reynolds,scotthall@example.net,220.384.9649x856,"09766 Cindy Green Suite 298, Lake Vanessastad, MO 70486",2024-11-11,2025-05-22,448.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
238.0,David Davis,jason22@example.com,(756)425-3135,"75307 Ortiz Pine, Armstrongfort, FL 99813",2024-02-11,2024-11-10,921.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
239.0,Sara Johnston,guerrerorobert@example.com,001-851-605-0537x95381,"43474 Jennifer Island Apt. 137, Melissaville, AL 07294",2025-06-25,2025-06-28,529.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
240.0,Yvonne Chambers,olsontimothy@example.org,+1-738-731-8491x966,"21750 Robert Throughway Apt. 025, New Jamesfort, ID 28021",2025-07-07,2025-09-02,462.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
241.0,Andrew Avila,deborahjenkins@example.org,330.977.0461,"2444 Mitchell Rest, Port Josephchester, AK 58687",2023-08-10,2023-11-27,123.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
242.0,Matthew Moon,andersonbrittany@example.org,(295)296-3904,"35107 Morris Tunnel Apt. 708, Christopherbury, TN 22319",2024-01-10,2024-12-31,253.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
243.0,Kevin Walters,macdonalddylan@example.org,342.860.8805x017,"45634 Cassidy Cliffs Suite 805, Amyland, VA 97049",2022-11-30,2023-08-02,230.0,Bronze,PayPal,user,,,,,,,,,,,,,,,,,
244.0,Brandon Bailey MD,sandra86@example.net,001-644-955-6185x7906,"4496 Wright Shores Apt. 607, Smithport, AL 77549",2021-04-23,2021-09-25,3524.0,Gold,PayPal,user,,,,,,,,,,,,,,,,,
245.0,Shannon Rivera,johnsjessica@example.com,515.491.0300x2156,"454 Amber Brook, New Sandra, VT 72057",2021-01-02,2023-04-26,346.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
246.0,Donna Landry,robinsoncatherine@example.com,235-680-0401,"039 Long Estates, East Willieside, OH 52843",2022-10-04,2024-12-12,672.0,Silver,PayPal,user,,,,,,,,,,,,,,,,,
247.0,Krista Gibson,ajackson@example.net,945-396-4229,"078 Edward Islands Apt. 951, Campbellchester, VT 79185",2021-08-08,2021-09-30,2385.0,Silver,Credit Card,user,,,,,,,,,,,,,,,,,
248.0,Frank Cordova,laurahoover@example.org,(552)996-7188,"356 James Field, Evanstown, NY 66984",2025-05-09,2025-06-14,602.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
249.0,Jose Travis,gary57@example.net,+1-374-357-3144x15833,"PSC 6708, Box 9870, APO AP 22545",2023-05-05,2024-12-16,2304.0,Silver,Google Pay,user,,,,,,,,,,,,,,,,,
250.0,Kimberly Gutierrez,hallpaul@example.org,703.603.7637x1539,"918 Glenn Common, East Erinberg, AS 51592",2024-06-02,2025-09-04,7.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
251.0,Isaiah Avila,harrismichele@example.net,001-572-881-2356x798,"8485 Matthew Union, Allenville, DE 78357",2022-01-20,2025-01-14,9163.0,Platinum,Credit Card,user,,,,,,,,,,,,,,,,,
252.0,Olivia Harris,mserrano@example.org,914.362.4912,"7220 Perez Mountains, South Thomasview, MN 93715",2024-11-27,2025-04-20,724.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
253.0,Tanya Kim,thomasmendez@example.org,001-313-307-2407x8754,"082 Christopher Terrace Apt. 461, Jessicashire, KY 55711",2025-07-20,2025-08-10,646.0,Bronze,Apple Pay,user,,,,,,,,,,,,,,,,,
254.0,Barbara Dudley,davisdonna@example.net,(763)326-8685x074,"6262 Mark Trace Suite 053, East Kaitlynland, WA 70574",2024-02-28,2025-07-11,60.0,Bronze,Credit Card,user,,,,,,,,,,,,,,,,,
255.0,Cynthia Moore,princekimberly@example.net,6669343629,"7870 Rebecca Path, Williamston, MO 31500",2023-12-13,2024-09-11,11750.0,Platinum,Apple Pay,user,,,,,,,,,,,,,,,,,
256.0,Kristen Davis,xboyd@example.org,361.603.1310x09431,"60502 Deborah Meadow Suite 098, North Micheleshire, AZ 78143",2025-09-04,2025-09-04,1052.0,Silver,Credit Card,user,,,,,,,,,,,,,,,,,
